game,commence_time,bookmaker,team,decimal_odds,implied_prob,market,avg_decimal,rank,role,league
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,BetMGM,New York Mets,1.77,0.5649717514124294,h2h,1.7623076923076924,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,LowVig.ag,New York Mets,1.79,0.5586592178770949,h2h,1.7623076923076924,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,BetOnline.ag,New York Mets,1.79,0.5586592178770949,h2h,1.7623076923076924,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,ESPN BET,New York Mets,1.74,0.5747126436781609,h2h,1.7623076923076924,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,DraftKings,New York Mets,1.76,0.5681818181818182,h2h,1.7623076923076924,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,BetUS,New York Mets,1.79,0.5586592178770949,h2h,1.7623076923076924,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,Bovada,New York Mets,1.76,0.5681818181818182,h2h,1.7623076923076924,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,betPARX,Under 9.0,1.82,0.5494505494505494,totals,1.82,1.0,favorite,baseball_mlb
Detroit Tigers vs New York Mets,2025-09-02 22:40:00+00:00,Bally Bet,Under 9.0,1.82,0.5494505494505494,totals,1.82,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,BetAnySports,Houston Astros 2.5,1.35,0.7407407407407407,spreads,1.35,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,FanDuel,New York Yankees,1.86,0.5376344086021505,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,LowVig.ag,New York Yankees,1.92,0.5208333333333334,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,BetOnline.ag,New York Yankees,1.92,0.5208333333333334,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,Fliff,New York Yankees,1.8,0.5555555555555556,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,DraftKings,New York Yankees,1.87,0.53475935828877,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,BetUS,New York Yankees,1.92,0.5208333333333334,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,Bovada,New York Yankees,1.87,0.53475935828877,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,ESPN BET,New York Yankees,1.87,0.53475935828877,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,Hard Rock Bet,New York Yankees,1.87,0.53475935828877,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,BetMGM,New York Yankees,1.85,0.5405405405405405,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,betPARX,New York Yankees,1.85,0.5405405405405405,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,BetRivers,New York Yankees,1.85,0.5405405405405405,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,Bally Bet,New York Yankees,1.85,0.5405405405405405,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,MyBookie.ag,New York Yankees,1.88,0.5319148936170213,h2h,1.8699999999999999,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,FanDuel,Over 7.5,1.82,0.5494505494505494,totals,1.8216666666666665,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,Fliff,Over 7.5,1.77,0.5649717514124294,totals,1.8216666666666665,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,ESPN BET,Over 7.5,1.83,0.5464480874316939,totals,1.8216666666666665,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,Hard Rock Bet,Over 7.5,1.83,0.5464480874316939,totals,1.8216666666666665,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,BetMGM,Over 7.5,1.83,0.5464480874316939,totals,1.8216666666666665,1.0,favorite,baseball_mlb
Houston Astros vs New York Yankees,2025-09-03 00:10:00+00:00,MyBookie.ag,Over 7.5,1.85,0.5405405405405405,totals,1.8216666666666665,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,FanDuel,Kansas City Royals,1.64,0.6097560975609756,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,Fliff,Kansas City Royals,1.59,0.6289308176100629,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,ESPN BET,Kansas City Royals,1.62,0.6172839506172839,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,Bally Bet,Kansas City Royals,1.68,0.5952380952380952,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,betPARX,Kansas City Royals,1.68,0.5952380952380952,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,BetRivers,Kansas City Royals,1.68,0.5952380952380952,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,MyBookie.ag,Kansas City Royals,1.62,0.6172839506172839,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,DraftKings,Kansas City Royals,1.61,0.6211180124223602,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,Bovada,Kansas City Royals,1.63,0.6134969325153374,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,Hard Rock Bet,Kansas City Royals,1.62,0.6172839506172839,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,BetUS,Kansas City Royals,1.67,0.5988023952095809,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,BetMGM,Kansas City Royals,1.62,0.6172839506172839,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,BetOnline.ag,Kansas City Royals,1.65,0.6060606060606061,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,LowVig.ag,Kansas City Royals,1.65,0.6060606060606061,h2h,1.6400000000000001,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,BetAnySports,Los Angeles Angels 2.5,1.41,0.7092198581560284,spreads,1.41,1.0,favorite,baseball_mlb
Kansas City Royals vs Los Angeles Angels,2025-09-02 23:40:00+00:00,Fliff,Under 9.5,1.69,0.591715976331361,totals,1.69,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetAnySports,Chicago White Sox 2.5,1.4,0.7142857142857143,spreads,1.4,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,FanDuel,Minnesota Twins,1.68,0.5952380952380952,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,MyBookie.ag,Minnesota Twins,1.69,0.591715976331361,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,LowVig.ag,Minnesota Twins,1.69,0.591715976331361,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetOnline.ag,Minnesota Twins,1.69,0.591715976331361,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,DraftKings,Minnesota Twins,1.67,0.5988023952095809,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetUS,Minnesota Twins,1.7,0.5882352941176471,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,Bovada,Minnesota Twins,1.66,0.6024096385542169,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,Hard Rock Bet,Minnesota Twins,1.69,0.591715976331361,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetMGM,Minnesota Twins,1.67,0.5988023952095809,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,ESPN BET,Minnesota Twins,1.67,0.5988023952095809,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetRivers,Minnesota Twins,1.62,0.6172839506172839,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,Bally Bet,Minnesota Twins,1.62,0.6172839506172839,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,betPARX,Minnesota Twins,1.62,0.6172839506172839,h2h,1.6669230769230767,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,FanDuel,Under 9.5,1.87,0.53475935828877,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,MyBookie.ag,Under 9.5,1.87,0.53475935828877,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,LowVig.ag,Under 9.5,1.88,0.5319148936170213,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetOnline.ag,Under 9.5,1.87,0.53475935828877,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,Fliff,Under 9.5,1.83,0.5464480874316939,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,DraftKings,Under 9.5,1.87,0.53475935828877,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetUS,Under 9.5,1.87,0.53475935828877,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,Bovada,Under 9.5,1.87,0.53475935828877,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,Hard Rock Bet,Under 9.5,1.83,0.5464480874316939,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetMGM,Under 9.5,1.85,0.5405405405405405,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,ESPN BET,Under 9.5,1.87,0.53475935828877,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,BetRivers,Under 9.5,1.82,0.5494505494505494,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,Bally Bet,Under 9.5,1.82,0.5494505494505494,totals,1.852857142857143,1.0,favorite,baseball_mlb
Minnesota Twins vs Chicago White Sox,2025-09-02 23:40:00+00:00,betPARX,Under 9.5,1.82,0.5494505494505494,totals,1.852857142857143,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,FanDuel,Los Angeles Dodgers,1.6,0.625,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,MyBookie.ag,Los Angeles Dodgers,1.6,0.625,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,LowVig.ag,Los Angeles Dodgers,1.64,0.6097560975609756,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetOnline.ag,Los Angeles Dodgers,1.64,0.6097560975609756,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Fliff,Los Angeles Dodgers,1.54,0.6493506493506493,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,DraftKings,Los Angeles Dodgers,1.59,0.6289308176100629,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetUS,Los Angeles Dodgers,1.64,0.6097560975609756,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Bovada,Los Angeles Dodgers,1.58,0.6329113924050632,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,ESPN BET,Los Angeles Dodgers,1.61,0.6211180124223602,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetMGM,Los Angeles Dodgers,1.61,0.6211180124223602,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Hard Rock Bet,Los Angeles Dodgers,1.59,0.6289308176100629,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetRivers,Los Angeles Dodgers,1.57,0.6369426751592356,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,betPARX,Los Angeles Dodgers,1.57,0.6369426751592356,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Bally Bet,Los Angeles Dodgers,1.57,0.6369426751592356,h2h,1.5964285714285715,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetAnySports,Pittsburgh Pirates 2.5,1.54,0.6493506493506493,spreads,1.54,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,FanDuel,Under 8.5,1.83,0.5464480874316939,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,MyBookie.ag,Under 8.5,1.87,0.53475935828877,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,LowVig.ag,Under 8.5,1.88,0.5319148936170213,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetOnline.ag,Under 8.5,1.87,0.53475935828877,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Fliff,Under 8.5,1.83,0.5464480874316939,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,DraftKings,Under 8.5,1.86,0.5376344086021505,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetUS,Under 8.5,1.87,0.53475935828877,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Bovada,Under 8.5,1.87,0.53475935828877,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,ESPN BET,Under 8.5,1.87,0.53475935828877,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetMGM,Under 8.5,1.87,0.53475935828877,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Hard Rock Bet,Under 8.5,1.87,0.53475935828877,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,BetRivers,Under 8.5,1.85,0.5405405405405405,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,betPARX,Under 8.5,1.85,0.5405405405405405,totals,1.86,1.0,favorite,baseball_mlb
Pittsburgh Pirates vs Los Angeles Dodgers,2025-09-02 22:40:00+00:00,Bally Bet,Under 8.5,1.85,0.5405405405405405,totals,1.86,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetAnySports,Baltimore Orioles 2.5,1.43,0.6993006993006994,spreads,1.43,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,FanDuel,San Diego Padres,1.58,0.6329113924050632,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,MyBookie.ag,San Diego Padres,1.61,0.6211180124223602,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,LowVig.ag,San Diego Padres,1.61,0.6211180124223602,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,Fliff,San Diego Padres,1.54,0.6493506493506493,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetOnline.ag,San Diego Padres,1.61,0.6211180124223602,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,DraftKings,San Diego Padres,1.58,0.6329113924050632,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,Bovada,San Diego Padres,1.57,0.6369426751592356,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,ESPN BET,San Diego Padres,1.57,0.6369426751592356,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetMGM,San Diego Padres,1.57,0.6369426751592356,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetRivers,San Diego Padres,1.56,0.641025641025641,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,Bally Bet,San Diego Padres,1.56,0.641025641025641,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,betPARX,San Diego Padres,1.56,0.641025641025641,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetUS,San Diego Padres,1.61,0.6211180124223602,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,Hard Rock Bet,San Diego Padres,1.59,0.6289308176100629,h2h,1.58,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,FanDuel,Under 8.5,1.82,0.5494505494505494,totals,1.84,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,LowVig.ag,Under 8.5,1.88,0.5319148936170213,totals,1.84,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,Fliff,Under 8.5,1.83,0.5464480874316939,totals,1.84,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetOnline.ag,Under 8.5,1.86,0.5376344086021505,totals,1.84,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,ESPN BET,Under 8.5,1.8,0.5555555555555556,totals,1.84,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetMGM,Under 8.5,1.83,0.5464480874316939,totals,1.84,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,BetUS,Under 8.5,1.87,0.53475935828877,totals,1.84,1.0,favorite,baseball_mlb
San Diego Padres vs Baltimore Orioles,2025-09-03 01:40:00+00:00,Hard Rock Bet,Under 8.5,1.83,0.5464480874316939,totals,1.84,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,FanDuel,Oakland Athletics,1.91,0.5235602094240838,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,LowVig.ag,Oakland Athletics,1.94,0.5154639175257733,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,Fliff,Oakland Athletics,1.91,0.5235602094240838,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,BetOnline.ag,Oakland Athletics,1.94,0.5154639175257733,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,DraftKings,Oakland Athletics,1.91,0.5235602094240838,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,BetUS,Oakland Athletics,1.94,0.5154639175257733,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,Bovada,Oakland Athletics,1.88,0.5319148936170213,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,ESPN BET,Oakland Athletics,1.87,0.53475935828877,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,BetMGM,Oakland Athletics,1.91,0.5235602094240838,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,Hard Rock Bet,Oakland Athletics,1.91,0.5235602094240838,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,Bally Bet,Oakland Athletics,1.93,0.5181347150259068,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,betPARX,Oakland Athletics,1.93,0.5181347150259068,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,BetRivers,Oakland Athletics,1.93,0.5181347150259068,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,MyBookie.ag,Oakland Athletics,1.93,0.5181347150259068,h2h,1.917142857142857,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,LowVig.ag,Oakland Athletics 1.5,1.46,0.684931506849315,spreads,1.4533333333333331,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,BetOnline.ag,Oakland Athletics 1.5,1.45,0.6896551724137931,spreads,1.4533333333333331,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,BetUS,Oakland Athletics 1.5,1.45,0.6896551724137931,spreads,1.4533333333333331,1.0,favorite,baseball_mlb
St. Louis Cardinals vs Oakland Athletics,2025-09-02 23:45:00+00:00,Bovada,Over 8.0,1.87,0.53475935828877,totals,1.87,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,FanDuel,Seattle Mariners,1.86,0.5376344086021505,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,LowVig.ag,Seattle Mariners,1.91,0.5235602094240838,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,BetOnline.ag,Seattle Mariners,1.91,0.5235602094240838,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,DraftKings,Seattle Mariners,1.87,0.53475935828877,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,Bovada,Seattle Mariners,1.87,0.53475935828877,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,Hard Rock Bet,Seattle Mariners,1.87,0.53475935828877,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
Tampa Bay Rays vs Seattle Mariners,2025-09-02 23:35:00+00:00,BetMGM,Seattle Mariners,1.87,0.53475935828877,h2h,1.8738461538461537,1.0,favorite,baseball_mlb
